# source, target, migration_1990_total, migration_1990_male, migration_1990_female, migration_1995_total, migration_1995_male, migration_1995_female, migration_2000_total, migration_2000_male, migration_2000_female, migration_2005_total, migration_2005_male, migration_2005_female, migration_2010_total, migration_2010_male, migration_2010_female, migration_2015_total, migration_2015_male, migration_2015_female
218,98,20883,11363,9520,13817,7683,6134,6751,4003,2748,16969,9565,7404,28276,14939,13337,30446,16241,14205
218,124,3433,2154,1279,3930,2471,1459,4841,3020,1821,6672,4229,2443,9428,6095,3333,9852,6466,3386
218,161,6028,3305,2723,17403,8584,8819,33603,16101,17502,18487,8918,9569,4217,1968,2249,4282,2001,2281
218,203,21,13,8,36,23,13,59,36,23,951,644,307,1913,1305,608,2767,1895,872
218,226,256,140,116,1230,641,589,3613,1996,1617,2803,1610,1193,927,504,423,1119,603,516
218,16,9090,7975,1115,16056,13929,2127,23021,19882,3139,27337,23664,3673,31653,27447,4206,33470,29066,4404
218,23,17,8,9,19,8,11,22,9,13,28,12,16,34,15,19,36,15,21
218,97,5063,2394,2669,5508,2614,2894,5952,2833,3119,5500,2611,2889,5047,2389,2658,4866,2300,2566
218,125,94,52,42,94,47,47,89,49,40,101,60,41,138,90,48,190,135,55
218,194,48,31,17,182,136,46,317,213,104,594,299,295,1163,590,573,1155,576,579
218,15,1614,940,674,1493,890,603,1378,835,543,1602,1009,593,2181,1408,773,1657,1061,596
218,55,9055,4361,4694,12804,5899,6905,16552,7437,9115,24227,10800,13427,38844,17603,21241,40547,18593,21954
218,103,14958,7092,7866,17066,7937,9129,18218,8436,9782,19593,9037,10556,21205,9726,11479,21869,9973,11896
218,107,465,251,214,724,404,320,981,557,424,1417,880,537,1822,1171,651,853,481,372
218,111,10010,4226,5784,6908,3347,3561,6491,3809,2682,6443,3886,2557,8002,4963,3039,9394,5335,4059
218,115,212,114,98,329,174,155,445,233,212,349,190,159,252,146,106,212,102,110
218,154,4260,2866,1394,5188,3436,1752,4658,3231,1427,4061,2760,1301,4120,2792,1328,9314,6365,2949
218,165,2886,1742,1144,2677,1718,959,2070,1444,626,2433,1704,729,4771,3739,1032,3841,3065,776
218,211,6483,3140,3343,12029,5683,6346,17619,8234,9385,18156,8267,9889,18709,8288,10421,18992,8175,10817
218,217,12229,7070,5159,12845,7875,4970,14201,9074,5127,13007,8397,4610,24505,16500,8005,19164,12835,6329
218,18,340,178,162,409,178,231,478,178,300,460,171,289,441,164,277,461,171,290
218,31,59,45,14,692,393,299,1324,741,583,2165,1227,938,2914,1660,1254,5329,2961,2368
218,56,351,241,110,526,366,160,701,491,210,2383,1844,539,3869,3070,799,4795,3826,969
218,95,521,231,290,2091,1161,930,3661,2092,1569,4522,2619,1903,5383,3146,2237,6980,3960,3020
218,162,3732,2139,1593,3192,1809,1383,2731,1530,1201,18982,9987,8995,35829,18698,17131,34545,18228,16317
218,169,273,148,125,354,220,134,416,269,147,701,396,305,951,537,414,3124,1712,1412
218,170,899,441,458,865,463,402,800,467,333,1267,720,547,1708,958,750,1741,973,768
218,187,34,22,12,1426,744,682,3211,1671,1540,3601,1903,1698,4037,2159,1878,4890,2678,2212
218,41,54519,25643,28876,53511,25170,28341,56856,26733,30123,56412,26708,29704,55971,26678,29293,59380,28378,31002
218,59,9126,5155,3971,11553,6807,4746,14074,8453,5621,15496,9443,6053,17012,10428,6584,18556,11371,7185
218,68,31,20,11,48,30,18,64,40,24,295,203,92,524,365,159,487,339,148
218,70,139,76,63,92,41,51,88,40,48,86,37,49,92,42,50,100,48,52
218,73,1738,1119,619,2018,1383,635,2297,1646,651,3528,2547,981,4759,3449,1310,6898,4879,2019
218,96,647,355,292,684,381,303,721,407,314,918,542,376,1115,677,438,1271,770,501
218,101,184671,90869,93802,124169,59132,65037,131924,65087,66837,207764,107625,100139,249392,119746,129646,254761,120686,134075
218,102,30510,14427,16083,32475,15546,16929,34442,16664,17778,36200,17945,18255,37521,18922,18599,39052,19829,19223
218,114,117,85,32,167,118,49,218,152,66,803,479,324,1369,789,580,1148,656,492
218,120,281,136,145,315,154,161,246,120,126,2224,1179,1045,3901,2025,1876,3301,1678,1623
218,153,14586,7901,6685,13692,7392,6300,14347,8065,6282,14601,8333,6268,16868,10002,6866,19339,11869,7470
218,199,11473,7379,4094,13616,8720,4896,14602,9317,5285,17175,11260,5915,20839,13836,7003,24950,16520,8430
218,4,1043,557,486,975,516,459,907,476,431,1085,573,512,1125,594,531,988,529,459
218,52,182,53,129,186,70,116,171,81,90,419,219,200,666,357,309,670,358,312
218,82,3025,1587,1438,3316,1733,1583,3607,1880,1727,4462,2335,2127,5317,2790,2527,5673,3012,2661
218,83,34223,14115,20108,23503,9463,14040,13169,4712,8457,15618,6021,9597,18067,7331,10736,17679,6740,10939
218,104,59492,18059,41433,45568,14551,31017,31644,11043,20601,48310,19101,29209,64975,27158,37817,64986,26486,38500
218,127,5333,2289,3044,6258,2731,3527,7313,3299,4014,8005,3746,4259,9684,4705,4979,12046,6048,5998
218,163,6866,3302,3564,8269,4048,4221,10009,4974,5035,14299,7202,7097,16215,8249,7966,17798,8683,9115
218,182,79,44,35,504,274,230,686,366,320,677,357,320,662,348,314,647,340,307
218,188,75,36,39,106,56,50,139,77,62,201,104,97,568,318,250,578,338,240
218,193,61463,28231,33232,74249,34940,39309,118972,57736,61236,222431,110840,111591,319144,160319,158825,308821,152499,156322
218,12,6067,3247,2820,6845,3715,3130,7622,4183,3439,8519,4583,3936,9416,4983,4433,11013,5857,5156
218,19,21480,11571,9909,24013,13090,10923,25850,14271,11579,24478,13467,11011,24915,13886,11029,27335,15356,11979
218,74,102335,48902,53433,105643,49554,56089,108951,50207,58744,143491,70912,72579,171346,83958,87388,185344,90509,94835
218,80,103961,60202,43759,107736,62417,45319,111510,64632,46878,105710,61913,43797,99909,59194,40715,103352,61234,42118
218,119,27,18,9,37,25,12,47,32,15,51,31,20,57,31,26,70,37,33
218,121,2355,1231,1124,3041,1626,1415,3760,2040,1720,4047,2193,1854,4329,2349,1980,6559,3624,2935
218,145,36211,20267,15944,39070,21556,17514,43294,23549,19745,47459,26154,21305,47297,26182,21115,49549,27466,22083
218,200,22512,11425,11087,26763,14613,12150,31112,17890,13222,35657,19764,15893,40895,20529,20366,48058,25787,22271
218,6,197,70,127,259,87,172,320,104,216,369,120,249,402,132,270,431,142,289
218,7,623,299,324,720,350,370,817,402,415,876,430,446,935,459,476,994,487,507
218,14,1964,1043,921,1834,1005,829,1705,968,737,1772,1017,755,1839,1066,773,1993,1149,844
218,17,2988,1347,1641,3262,1500,1762,3535,1652,1883,2955,1343,1612,2389,1040,1349,2509,1092,1417
218,25,50,28,22,104,58,46,158,87,71,168,93,75,49,39,10,55,44,11
218,29,440,250,190,517,288,229,594,327,267,680,374,306,766,422,344,852,469,383
218,38,1049,576,473,1596,880,716,2143,1184,959,2058,1114,944,1969,1042,927,1944,1027,917
218,53,110,66,44,84,49,35,57,31,26,57,31,26,52,29,23,47,26,21
218,61,230,118,112,304,156,148,362,188,174,446,230,216,543,282,261,633,329,304
218,62,581,380,201,646,417,229,710,454,256,586,350,236,457,243,214,482,256,226
218,86,166,80,86,222,105,117,277,129,148,340,156,184,402,183,219,417,188,229
218,105,5469,2617,2852,5286,2539,2747,5103,2461,2642,4973,2415,2558,4843,2370,2473,4739,2319,2420
218,129,67,33,34,101,41,60,135,48,87,141,48,93,148,49,99,153,50,103
218,138,156,81,75,129,65,64,94,49,45,97,50,47,100,51,49,105,54,51
218,164,336,159,177,356,169,187,377,179,198,295,141,154,176,83,93,173,81,92
218,174,405,189,216,547,257,290,751,357,394,874,418,456,920,441,479,972,465,507
218,176,682,352,330,719,372,347,748,383,365,763,391,372,781,398,383,795,407,388
218,186,0,0,0,0,0,0,0,0,0,25,13,12,50,26,24,53,28,25
218,209,2157,1077,1080,1958,976,982,2090,1089,1001,2243,1167,1076,2286,1211,1075,2368,1273,1095
218,213,246,128,118,316,167,149,386,211,175,398,219,179,410,227,183,416,232,184
218,20,306,195,111,297,186,111,288,177,111,318,195,123,347,212,135,403,245,158
218,50,451,268,183,339,203,136,397,235,162,260,152,108,512,300,212,533,311,222
218,65,135,86,49,106,66,40,77,47,30,82,49,33,86,51,35,90,54,36
218,88,125,47,78,134,63,71,142,79,63,168,102,66,194,125,69,223,145,78
218,94,78,55,23,77,53,24,76,52,24,75,52,23,73,51,22,75,53,22
218,133,2273,1199,1074,3058,1528,1530,3976,1932,2044,3475,1829,1646,3379,1942,1437,3360,1930,1430
218,148,46,29,17,37,23,14,48,31,17,62,40,22,66,43,23,71,47,24
218,157,319,205,114,314,203,111,329,213,116,999,647,352,1717,1116,601,2017,1309,708
218,8,2391,969,1422,2184,952,1232,1978,937,1041,1459,703,756,940,470,470,943,471,472
218,24,580,307,273,619,333,286,651,354,297,714,383,331,776,411,365,903,478,425
218,28,3849,2086,1763,3947,2306,1641,4044,2526,1518,4506,2790,1716,4904,3013,1891,5905,3628,2277
218,42,1428,745,683,1537,817,720,1646,890,756,6328,3467,2861,11049,6040,5009,18161,7573,10588
218,46,991,541,450,1009,551,458,1026,560,466,1004,551,453,1155,644,511,1237,695,542
218,63,719,381,338,807,428,379,895,475,420,1056,571,485,1484,785,699,2158,1134,1024
218,71,664,382,282,640,373,267,704,418,286,650,374,276,798,450,348,872,486,386
218,91,131,71,60,211,115,96,290,158,132,390,214,176,490,271,219,574,317,257
218,159,140,73,67,169,91,78,198,108,90,188,103,85,179,98,81,174,95,79
218,160,1185,622,563,1034,537,497,1209,631,578,1415,742,673,1534,808,726,1658,877,781
218,222,535,263,272,523,240,283,513,218,295,355,170,185,246,129,117,130,92,38
218,225,1881,989,892,1761,951,810,1635,905,730,1679,908,771,1722,908,814,1803,939,864
218,22,4590,2565,2025,4726,2682,2044,4883,2805,2078,4436,2067,2369,4008,1333,2675,4061,1355,2706
218,37,688691,335273,353418,641095,310738,330357,608742,293662,315080,559313,269496,289817,543482,262298,281184,607377,292941,314436
218,84,32,22,10,22,12,10,24,15,9,16,10,6,19,15,4,15,12,3
218,220,640145,313120,327025,645750,316368,329382,677751,333595,344156,677129,334931,342198,684806,332755,352051,714999,349998,365001
218,11,1111203,561186,550017,1100221,554569,545652,1130210,570170,560040,1118810,566140,552670,1187150,604010,583140,1289396,657480,631916
218,147,227889,114932,112957,217660,109231,108429,211532,102813,108719,232954,113070,119884,250997,121621,129376,265014,128154,136860
218,72,759,432,327,646,365,281,528,293,235,308,163,145,331,177,154,341,184,157
218,158,2192,1155,1037,2245,1132,1113,1680,822,858,1880,1044,836,1594,908,686,1616,931,685
218,189,85,60,25,85,60,25,81,57,24,59,39,20,42,24,18,39,23,16
218,224,239,138,101,152,80,72,95,48,47,100,47,53,107,54,53,108,54,54
218,110,23,19,4,18,14,4,13,9,4,11,7,4,9,4,5,9,4,5
218,49,49,39,10,51,40,11,53,42,11,70,52,18,86,61,25,95,67,28
218,76,76,42,34,83,64,19,89,85,4,92,89,3,89,86,3,84,82,2
218,177,47,32,15,41,28,13,35,23,12,33,22,11,29,19,10,27,18,9
218,36,0,0,0,0,0,0,0,0,0,256,149,107,204,123,81,196,106,90
218,137,0,0,0,0,0,0,0,0,0,0,0,0,98,15,83,103,17,86
218,54,0,0,0,0,0,0,0,0,0,0,0,0,23,9,14,24,9,15
219,33,11912,5838,6074,9780,4763,5017,5692,2768,2924,13732,6449,7283,22974,10685,12289,28008,13037,14971
219,47,163,79,84,162,78,84,160,77,83,153,74,79,146,71,75,145,71,74
219,67,218,113,105,296,149,147,375,186,189,446,225,221,517,264,253,526,272,254
219,109,66464,35782,30682,73119,38837,34282,51289,25674,25615,42082,21801,20281,39120,19347,19773,39935,19823,20112
219,123,3279,1118,2161,10676,4777,5899,10278,4583,5695,9794,4351,5443,9620,4265,5355,9507,4211,5296
219,140,2935,1568,1367,4571,2486,2085,5706,3045,2661,6526,3336,3190,7367,3715,3652,7652,3833,3819
219,171,15825,7947,7878,24121,12110,12011,36766,18453,18313,43346,21750,21596,43060,21605,21455,42776,21461,21315
219,215,32638,18492,14146,32059,17666,14393,25776,12890,12886,25623,12758,12865,25473,12627,12846,25321,12535,12786
219,230,6930,3879,3051,6172,3455,2717,4322,2221,2101,5057,2599,2458,5918,2965,2953,4493,2261,2232
219,64,156,129,27,126,101,25,107,82,25,127,99,28,137,106,31,163,121,42
219,118,445,369,76,317,249,68,196,136,60,215,161,54,235,176,59,264,197,67
219,27,460,257,203,743,395,348,1104,574,530,1666,856,810,2233,1140,1093,2967,1500,1467
219,116,116,57,59,100,49,51,81,40,41,82,41,41,83,42,41,85,43,42
219,142,1624,794,830,1553,765,788,1442,712,730,1140,560,580,1098,541,557,1006,498,508
219,191,26,14,12,1698,1150,548,3853,2592,1261,4747,3111,1636,7535,4931,2604,10181,6667,3514
219,81,6,3,3,6,3,3,7,4,3,10,6,4,7,3,4,8,3,5
219,55,36,18,18,51,24,27,66,31,35,97,46,51,155,74,81,162,78,84
219,211,53,48,5,129,116,13,207,185,22,213,190,23,219,195,24,222,198,24
219,31,7,7,0,8,8,0,9,9,0,11,11,0,13,13,0,13,13,0
219,56,5,4,1,7,5,2,9,6,3,16,11,5,21,15,6,22,15,7
219,95,28,24,4,34,26,8,40,28,12,49,34,15,57,39,18,56,40,16
219,162,71,55,16,60,47,13,52,40,12,61,42,19,72,45,27,68,43,25
219,170,269,132,137,244,139,105,211,140,71,214,142,72,213,141,72,217,143,74
219,59,439,221,218,616,286,330,792,350,442,902,386,516,1011,421,590,1066,442,624
219,73,86,57,29,116,74,42,145,91,54,296,185,111,447,280,167,645,384,261
219,96,9,4,5,10,4,6,10,4,6,16,6,10,21,8,13,31,13,18
219,101,24,11,13,67,29,38,147,65,82,147,70,77,122,53,69,125,54,71
219,114,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
219,153,248,157,91,350,201,149,507,266,241,653,309,344,844,412,432,922,449,473
219,199,664,327,337,788,385,403,846,411,435,1073,509,564,1416,689,727,1722,861,861
219,218,29112,15233,13879,30079,15560,14519,31553,16111,15442,31706,15775,15931,34441,16877,17564,38691,18695,19996
219,83,268,149,119,330,183,147,398,217,181,401,218,183,404,219,185,395,206,189
219,104,135,47,88,461,168,293,786,288,498,1195,489,706,1604,691,913,1604,675,929
219,163,48,17,31,104,38,66,165,61,104,123,51,72,61,32,29,66,32,34
219,193,28,14,14,43,22,21,0,0,0,253,135,118,293,161,132,360,175,185
219,12,86,44,42,98,51,47,109,58,51,122,63,59,134,68,66,157,80,77
219,19,106,54,52,106,54,52,102,51,51,145,78,67,209,117,92,478,278,200
219,74,629,278,351,650,281,369,670,284,386,526,218,308,595,246,349,644,265,379
219,80,816,536,280,907,544,363,997,551,446,499,276,223,0,0,0,0,0,0
219,145,546,280,266,804,403,401,1091,539,552,1318,649,669,1545,766,779,1454,692,762
219,200,522,254,268,570,285,285,622,319,303,682,334,348,756,323,433,888,415,473
219,38,5,0,5,10,0,10,16,0,16,15,1,14,15,2,13,14,2,12
219,50,3,1,2,2,0,2,3,1,2,2,1,1,4,1,3,4,1,3
219,8,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
219,24,1,0,1,1,0,1,0,0,0,2,0,2,4,1,3,5,2,3
219,42,27,15,12,18,9,9,9,4,5,8,4,4,6,4,2,8,2,6
219,37,19061,9279,9782,19140,9273,9867,19675,9491,10184,18937,9290,9647,19337,9673,9664,21610,10803,10807
219,220,6282,3217,3065,8658,4471,4187,11389,5921,5468,21532,11244,10288,31939,16416,15523,45297,22174,23123
219,11,1422,788,634,1768,976,792,2010,1110,900,2300,1300,1000,3810,2070,1740,4410,2359,2051
219,158,38,22,16,38,23,15,28,19,9,34,23,11,28,19,9,28,21,7
219,68,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,3,1
219,28,0,0,0,0,0,0,0,0,0,0,0,0,87,51,36,105,62,43
220,131,37,16,21,30,15,15,41,20,21,40,19,21,43,20,23,49,24,25
220,215,503,243,260,494,230,264,1013,516,497,1006,510,496,1000,505,495,994,502,492
220,219,808,462,346,1027,587,440,1082,619,463,1204,689,515,1234,706,528,1291,664,627
220,230,459,239,220,460,240,220,462,241,221,662,346,316,949,502,447,1360,685,675
220,39,476,412,64,683,592,91,831,721,110,635,551,84,628,545,83,548,475,73
220,48,51,30,21,59,33,26,83,46,37,53,35,18,125,77,48,166,99,67
220,77,169,91,78,202,108,94,259,139,120,284,153,131,324,175,149,356,192,164
220,2,4509,2471,2038,2802,1504,1298,1094,536,558,1542,756,786,1989,975,1014,1968,965,1003
220,64,6679,3536,3143,5336,2800,2536,4416,2287,2129,5257,2879,2378,5674,3010,2664,6730,3156,3574
220,118,19067,10144,8923,13063,7147,5916,7274,4406,2868,8015,5420,2595,8768,5962,2806,9885,6678,3207
220,139,1250,661,589,1147,599,548,1208,621,587,1239,628,611,1386,699,687,1858,932,926
220,210,236,117,119,234,118,116,269,137,132,259,133,126,470,242,228,609,315,294
220,27,603,326,277,313,166,147,55,22,33,507,201,306,961,381,580,1277,499,778
220,116,95,49,46,91,47,44,85,44,41,86,45,41,87,46,41,89,47,42
220,142,1553,647,906,1485,625,860,1379,583,796,1090,457,633,1050,442,608,962,408,554
220,191,9267,4264,5003,7115,3332,3783,6982,3196,3786,8357,3711,4646,13339,5866,7473,18114,7979,10135
220,198,281,126,155,112,57,55,146,74,72,190,86,104,228,93,135,256,102,154
220,34,188,97,91,232,123,109,275,148,127,307,158,149,338,168,170,351,174,177
220,81,437,201,236,435,222,213,487,227,260,685,341,344,508,236,272,602,284,318
220,89,552,276,276,636,353,283,689,377,312,1254,558,696,1948,798,1150,2169,890,1279
220,90,200,81,119,257,107,150,313,133,180,303,128,175,293,124,169,311,130,181
220,117,2959,1418,1541,2891,1352,1539,2837,1285,1552,1236,772,464,451,238,213,436,226,210
220,126,233,127,106,242,132,110,223,122,101,907,484,423,1602,851,751,1728,916,812
220,130,99,47,52,105,55,50,108,62,46,108,64,44,108,65,43,108,66,42
220,181,662,322,340,692,335,357,626,291,335,672,322,350,752,375,377,773,386,387
220,184,506,255,251,493,242,251,480,229,251,469,220,249,466,217,249,464,215,249
220,206,179,95,84,179,95,84,179,95,84,179,95,84,182,87,95,182,87,95
220,202,417,184,233,338,174,164,291,181,110,280,149,131,286,126,160,283,122,161
220,43,16962,9795,7167,18124,10366,7758,19286,10937,8349,21277,13035,8242,23268,15133,8135,26777,17843,8934
220,44,7599,4255,3344,10698,6001,4697,13796,7747,6049,13370,7461,5909,12976,7193,5783,13250,7114,6136
220,57,672,360,312,661,349,312,649,338,311,792,417,375,934,496,438,1028,549,479
220,106,38375,19550,18825,43792,21020,22772,44859,20724,24135,47789,21768,26021,50667,22788,27879,50243,22410,27833
220,136,247,135,112,272,155,117,301,177,124,447,250,197,646,373,273,709,397,312
220,166,11713,6715,4998,16092,8758,7334,25592,14051,11541,33040,23899,9141,53578,42652,10926,68784,35767,33017
220,30,113,80,33,129,91,38,144,102,42,147,104,43,150,106,44,153,108,45
220,35,91,52,39,239,136,103,386,220,166,301,175,126,216,130,86,195,119,76
220,98,8745,4280,4465,5786,2909,2877,2827,1538,1289,6654,3906,2748,10909,6227,4682,11746,6760,4986
220,161,17746,10685,7061,23591,13055,10536,35977,18874,17103,34703,18158,16545,35015,17968,17047,35564,18277,17287
220,185,3423,1880,1543,3949,2159,1790,4858,2615,2243,9340,4880,4460,14344,7431,6913,17161,8881,8280
220,203,1640,1191,449,2742,1966,776,4411,3128,1283,3939,2799,1140,3750,2693,1057,3493,2534,959
220,205,64,26,38,64,27,37,66,28,38,70,26,44,69,28,41,68,28,40
220,226,263,158,105,585,341,244,1359,812,547,1812,1108,704,2625,1536,1089,3164,1838,1326
220,16,28559,25297,3262,30085,26449,3636,31610,27600,4010,37560,32868,4692,43510,38136,5374,46008,40382,5626
220,23,63,33,30,74,39,35,85,45,40,107,56,51,129,67,62,136,71,65
220,97,5649,2711,2938,4490,2176,2314,3330,1640,1690,3077,1512,1565,2823,1383,1440,2722,1332,1390
220,125,24,13,11,20,10,10,16,9,7,32,21,11,57,39,18,79,57,22
220,194,18,12,6,87,67,20,158,108,50,302,154,148,598,307,291,594,300,294
220,15,453,324,129,498,351,147,545,377,168,771,524,247,1169,788,381,1120,750,370
220,55,791,393,398,1119,533,586,1446,673,773,2116,977,1139,3393,1592,1801,3542,1680,1862
220,103,47532,23400,24132,56033,27127,28906,61396,29644,31752,68622,33070,35552,76680,36824,39856,79082,37776,41306
220,107,1691,733,958,2433,1253,1180,3176,1780,1396,4587,2815,1772,5899,3749,2150,2763,1536,1227
220,111,2808,1700,1108,2250,1434,816,2567,1734,833,2772,1829,943,3669,2391,1278,4763,2876,1887
220,115,773,335,438,1108,540,568,1442,745,697,1129,606,523,815,466,349,686,330,356
220,165,809,591,218,879,657,222,819,626,193,1149,854,295,2412,1933,479,2280,1857,423
220,195,8436,4043,4393,8244,3930,4314,8052,3816,4236,7978,3752,4226,7904,3687,4217,7826,3641,4185
220,211,12868,7695,5173,12735,7324,5411,12649,6970,5679,13034,7050,5984,13431,7126,6305,13634,7089,6545
220,217,3431,2443,988,4396,3149,1247,5615,4022,1593,6294,4355,1939,13114,9183,3931,12953,9028,3925
220,18,42,23,19,66,30,36,90,38,52,86,35,51,82,33,49,87,37,50
220,31,139,76,63,352,185,167,565,294,271,867,460,407,1132,605,527,2128,1128,1000
220,56,517,307,210,775,469,306,1033,631,402,2286,1464,822,3351,2215,1136,5698,3439,2259
220,95,2956,1313,1643,3967,1909,2058,4977,2504,2473,6147,3147,3000,7317,3790,3527,7680,4027,3653
220,162,12778,5470,7308,10929,4583,6346,9349,3838,5511,11582,5338,6244,14179,6964,7215,13671,6799,6872
220,169,705,330,375,1055,495,560,1348,592,756,1960,869,1091,2474,1224,1250,2470,1284,1186
220,170,3077,1510,1567,3051,1583,1468,2915,1598,1317,3747,2054,1693,4502,2468,2034,4588,2505,2083
220,187,290,95,195,743,331,412,1402,658,744,1573,753,820,1764,858,906,2137,1069,1068
220,216,3308,1697,1611,3200,1686,1514,3132,1695,1437,2861,1550,1311,2729,1480,1249,2738,1487,1251
220,59,6411,3175,3236,7504,3834,3670,8596,4492,4104,9906,5152,4754,11215,5812,5403,12367,6396,5971
220,68,91,45,46,141,70,71,191,95,96,409,241,168,624,384,240,579,356,223
220,70,21,16,5,22,13,9,26,16,10,31,18,13,39,21,18,41,19,22
220,73,2545,1164,1381,2494,1263,1231,2442,1362,1080,3358,1895,1463,4273,2428,1845,5819,3189,2630
220,96,1077,551,526,1190,631,559,1392,736,656,1606,871,735,1889,1011,878,2068,1122,946
220,101,15922,7656,8266,12608,5860,6748,16225,7824,8401,25210,12433,12777,30043,13375,16668,30690,13453,17237
220,102,242,108,134,210,89,121,178,71,107,223,83,140,265,94,171,276,99,177
220,114,167,82,85,323,175,148,479,268,211,603,335,268,712,388,324,597,323,274
220,120,1170,481,689,1310,542,768,1026,424,602,936,430,506,719,352,367,609,291,318
220,153,15827,7364,8463,15407,7158,8249,14956,7090,7866,14507,6920,7587,16046,7744,8302,17461,8563,8898
220,199,11325,6010,5315,13439,7084,6355,14413,7553,6860,15522,8284,7238,17179,9066,8113,20011,10601,9410
220,218,141818,71043,70775,146271,71391,74880,153185,72746,80439,164325,76271,88054,188843,86855,101988,212150,96031,116119
220,1,3011,1784,1227,3255,1936,1319,3498,2088,1410,2953,1854,1099,2408,1512,896,2628,1649,979
220,4,100,53,47,95,50,45,89,47,42,101,53,48,100,53,47,99,55,44
220,52,1187,392,795,1068,367,701,835,312,523,1221,531,690,1606,749,857,1616,751,865
220,83,43336,22800,20536,32841,16453,16388,22885,10079,12806,23058,10067,12991,23340,10071,13269,22839,9318,13521
220,104,63755,22634,41121,45212,16514,28698,26750,10381,16369,40484,16952,23532,54217,23523,30694,54226,22978,31248
220,127,832,374,458,974,446,528,1051,506,545,1087,551,536,1199,593,606,1403,728,675
220,163,5467,2608,2859,6236,3017,3219,7258,3559,3699,7303,3572,3731,6137,3001,3136,6736,3147,3589
220,182,157,82,75,1003,514,489,1364,685,679,1346,668,678,1316,652,664,1286,636,650
220,188,734,260,474,564,210,354,395,156,239,614,271,343,722,354,368,741,408,333
220,193,12187,5596,6591,14474,6849,7625,22987,11253,11734,30491,15053,15438,35239,17145,18094,39825,18614,21211
220,12,6088,3020,3068,6869,3464,3405,7649,3907,3742,8550,4267,4283,9451,4628,4823,11054,5444,5610
